"","eMat_GSE48581...1."
"234242_at",3.947567429
"234243_at",5.528548208
"234244_at",3.714688975
"234245_at",5.488462112
"234246_at",6.051628387
"234247_at",3.508035844
"234248_at",4.01266407
"234249_at",5.678016531
"234250_at",4.683892685
"234251_at",6.398393156
"234252_at",5.83186963
"234253_at",4.228707411
"234254_at",5.879675774
"234255_at",6.067197177
"234256_at",6.542187086
"234257_at",5.345881963
"234258_at",5.56981018
"234259_at",4.249729423
"234260_at",6.88948416
"234261_at",5.69579908
"234262_at",7.352779968
"234263_at",5.290590749
"234264_at",6.568215602
"234265_at",6.3409477
"234266_at",4.315015599
"234267_at",6.153202636
"234268_at",6.271328796
"234269_at",5.383285449
"234270_at",4.890000521
"234271_at",6.195889846
"234272_at",4.990300597
"234273_at",5.548631982
"234274_at",3.918766767
"234275_at",5.090077521
"234276_at",5.968639242
"234277_at",3.993170022
"234278_at",7.061279033
"234279_at",6.066642521
"234280_at",5.08739635
"234281_at",4.892177198
"234282_at",5.434193844
"234283_at",5.515529887
"234284_at",5.523002909
"234285_at",6.85886559
"234286_at",6.451444115
"234287_at",6.394838652
"234288_at",3.725192435
"234289_x_at",3.635120458
"234290_x_at",7.754784675
"234291_s_at",6.223303847
"234292_s_at",5.985521237
"234293_x_at",5.771814528
"234294_x_at",9.538782685
"234295_at",7.848083491
"234296_s_at",3.704154465
"234297_at",7.539404611
"234298_at",4.045128513
"234299_s_at",5.660224903
"234300_s_at",6.194141041
"234301_s_at",4.712738571
"234302_s_at",10.44947003
"234303_s_at",5.964428361
"234304_s_at",7.701178785
"234305_s_at",6.833110459
"234306_s_at",6.841916593
"234307_s_at",7.506058171
"234308_at",6.478276402
"234309_at",4.653375005
"234310_s_at",7.299238077
"234311_s_at",7.937762634
"234312_s_at",9.324602598
"234313_at",4.285590011
"234314_at",7.875202126
"234315_at",5.337728129
"234316_x_at",6.934935922
"234317_s_at",8.274132445
"234318_x_at",7.318277327
"234319_at",6.163802055
"234320_at",3.977142678
"234321_x_at",7.607076442
"234322_at",5.627448894
"234323_at",5.04971227
"234324_at",4.542197515
"234325_at",3.755663903
"234326_at",5.884435676
"234327_at",6.493301277
"234328_at",5.63113023
"234329_at",4.539687527
"234330_at",4.912028832
"234331_s_at",8.16930883
"234332_at",4.812831675
"234333_at",5.239012932
"234334_s_at",4.72162755
"234335_s_at",4.006828061
"234336_s_at",4.113478618
"234337_at",5.996067231
"234338_s_at",7.461379027
"234339_s_at",10.92229066
"234340_at",5.357447538
"234341_x_at",9.445762021
"234342_at",5.740853862
"234343_s_at",7.124431403
"234344_at",6.485680919
"234345_at",4.865633195
"234346_x_at",4.835489658
"234347_s_at",5.346596776
"234348_at",4.682972247
"234349_at",6.429779103
"234350_at",7.173313323
"234351_x_at",7.38520054
"234352_x_at",3.364079422
"234353_at",6.142130002
"234354_x_at",6.139057819
"234355_s_at",5.971914843
"234356_at",6.203583275
"234357_at",4.507970717
"234358_at",3.539951879
"234359_at",7.677539211
"234360_at",6.261430621
"234361_at",4.985476781
"234362_s_at",5.712815333
"234363_at",4.460415945
"234364_at",6.462478156
"234365_at",5.885297107
"234366_x_at",9.572845888
"234367_x_at",6.909837257
"234368_at",3.419970623
"234369_at",5.871970169
"234370_at",5.120784852
"234371_at",5.122516921
"234372_at",5.606648475
"234373_x_at",6.682863454
"234374_at",3.342619102
"234375_x_at",3.611914149
"234376_at",6.214626461
"234377_at",5.023223999
"234378_at",5.317020694
"234379_at",6.28956636
"234380_x_at",6.988034952
"234381_at",7.451038015
"234382_x_at",4.484070374
"234383_x_at",4.288172386
"234384_at",5.284290776
"234385_at",4.349883357
"234386_s_at",6.01400082
"234387_at",4.625929925
"234388_at",7.175055429
"234389_x_at",3.853301004
"234390_x_at",4.713005715
"234392_at",4.114966152
"234393_at",4.863560035
"234394_at",6.967507399
"234395_at",4.867484049
"234396_at",4.351998782
"234397_at",6.213796584
"234398_at",3.797694266
"234399_at",3.794101898
"234400_at",6.462650095
"234401_at",4.11636155
"234402_at",4.268202003
"234403_at",6.990003514
"234404_at",5.259070499
"234405_s_at",8.399812709
"234406_at",6.037262502
"234407_s_at",3.981591572
"234408_at",5.462529868
"234409_at",3.865998256
"234410_at",3.568897568
"234411_x_at",5.139861342
"234412_at",5.420677675
"234413_at",3.7104098
"234414_at",7.311538926
"234415_x_at",6.728326637
"234416_at",5.553510525
"234417_at",6.574916527
"234418_x_at",3.500036004
"234419_x_at",6.360884063
"234420_at",3.250302575
"234421_s_at",6.623677233
"234422_at",5.996711192
"234423_x_at",9.957007398
"234424_at",4.391554414
"234425_at",6.559167976
"234426_x_at",3.441712902
"234427_at",4.481527672
"234428_at",6.110440091
"234429_at",4.428386863
"234430_at",6.30159037
"234431_at",7.405765063
"234432_at",3.312123919
"234433_at",3.587760063
"234434_at",5.082575592
"234435_at",8.079030017
"234436_x_at",7.251926665
"234437_at",4.839661081
"234438_at",7.358875239
"234439_at",5.211160845
"234440_at",4.853280502
"234441_at",6.278478651
"234442_at",5.970979273
"234443_at",5.262828882
"234444_at",5.56981018
"234445_at",7.111436608
"234446_at",6.919363522
"234447_at",5.010686256
"234448_at",3.90809408
"234449_at",5.727725801
"234450_at",5.838357623
"234451_at",6.14052474
"234452_at",6.141387324
"234453_s_at",3.601653588
"234454_at",4.237287606
"234455_at",3.242685779
"234456_at",6.006620311
"234457_at",4.019402286
"234458_at",4.251747004
"234459_at",6.017529013
"234460_at",5.470044977
"234461_at",5.578963087
"234462_at",6.77725045
"234463_at",4.680160363
"234464_s_at",7.572855504
"234465_at",7.247124706
"234466_at",6.466357155
"234467_at",4.268916545
"234468_at",4.497854055
"234469_at",4.828419603
"234470_at",5.823758513
"234471_s_at",8.309430728
"234472_at",3.928734294
"234473_at",4.068422244
"234474_x_at",3.386357613
"234475_x_at",4.032889064
"234476_at",6.591803003
"234477_at",5.016700247
"234478_at",4.859441175
"234479_at",4.407951354
"234480_at",4.399618516
"234481_at",6.92965361
"234482_at",4.790047065
"234483_at",4.133575418
"234484_s_at",6.459364704
"234485_at",6.933532806
"234486_at",6.261430621
"234487_at",6.042588104
"234488_s_at",6.715153532
"234489_at",4.231439288
"234490_at",5.190135167
"234491_s_at",10.05962939
"234492_at",5.034849794
"234493_at",3.610394687
"234494_x_at",6.614764603
"234495_at",6.317256413
"234496_x_at",6.529885156
"234497_s_at",6.096139882
"234498_at",6.064615481
"234499_at",6.557470944
"234500_at",5.148812518
"234501_x_at",3.434210244
"234502_at",4.289091012
"234503_at",3.745445659
"234504_at",3.994410448
"234505_at",7.727101589
"234506_at",6.716198439
"234507_at",5.529216533
"234508_at",5.142350098
"234509_at",5.104721877
"234510_at",3.70548512
"234511_at",4.836865832
"234512_x_at",11.9890323
"234513_at",4.566168674
"234514_at",4.500627938
"234515_at",5.2035893
"234516_at",5.190072747
"234517_at",4.372763415
"234518_at",4.805647041
"234519_at",5.992551115
"234520_at",6.252989924
"234521_at",5.769625473
"234522_at",4.063209927
"234523_at",4.03614778
"234524_at",4.435469793
"234525_at",3.996291238
"234526_at",5.357066537
"234527_at",4.985152456
"234528_at",6.552301138
"234529_at",4.207132031
"234530_s_at",5.294498953
"234531_at",3.890517156
"234532_at",4.99734389
"234533_at",5.446204401
"234534_at",6.061586846
"234535_at",5.004663743
"234536_at",6.453481938
"234537_at",4.327466775
"234538_at",3.801453596
"234539_at",5.522848218
"234540_at",3.700314337
"234541_s_at",4.085005506
"234542_at",4.855457375
"234543_at",3.537621674
"234544_at",4.499841542
"234545_at",5.336950972
"234546_at",3.641347288
"234547_at",5.252567374
"234548_at",3.301436564
"234549_at",5.037603726
"234550_at",4.654207489
"234551_at",6.293196057
"234552_at",5.78213604
"234553_at",4.915080332
"234554_at",6.898763898
"234555_at",5.670388366
"234556_at",3.814830347
"234557_at",5.056083538
"234558_at",5.017766048
"234559_at",4.162766142
"234560_at",7.379161137
"234561_at",4.487141477
"234562_x_at",8.912188984
"234563_at",7.948458189
"234564_at",5.593838629
"234565_x_at",6.806694591
"234566_at",4.669881268
"234567_at",4.683825456
"234568_at",6.685542493
"234569_at",3.691277716
"234570_at",4.669595244
"234571_at",3.746299383
"234572_at",7.681208541
"234573_at",5.214673314
"234574_at",6.581252859
"234575_at",7.056932447
"234576_at",5.269783238
"234577_at",3.815608032
"234578_at",7.498867788
"234579_at",4.219822788
"234580_at",6.64664212
"234581_at",3.573271527
"234582_at",3.479298575
"234583_at",4.689677148
"234584_s_at",7.537660625
"234585_at",6.709167722
"234586_at",6.051586678
"234587_at",3.590201323
"234588_at",4.583203813
"234589_at",4.593367072
"234590_x_at",7.164095029
"234591_at",7.464387283
"234592_at",6.474912547
"234593_at",4.300816803
"234594_at",6.745833971
"234595_at",4.568242184
"234596_at",4.797464441
"234597_at",5.07056083
"234598_at",5.313161257
"234599_at",4.839682062
"234600_at",4.454867583
"234601_x_at",3.039584288
"234602_x_at",2.938821751
"234603_at",4.517673524
"234604_at",7.663921463
"234605_at",7.988792812
"234606_at",3.772880543
"234607_at",6.069481336
"234608_at",4.771177276
"234609_at",6.891245767
"234610_at",5.475060556
"234611_at",6.341919501
"234612_at",5.648618935
"234613_at",5.151246637
"234614_at",4.242648414
"234615_at",3.673489712
"234616_at",3.862942176
"234617_at",5.182565576
"234618_at",5.177267124
"234619_at",4.154174847
"234620_at",4.544751117
"234621_at",3.405566367
"234622_at",3.645435984
"234623_x_at",3.093148782
"234624_at",6.153038131
"234625_at",4.860832656
"234626_at",6.398029118
"234627_at",4.761661719
"234628_at",5.960998954
"234629_at",4.478816351
"234630_at",6.032386371
"234631_at",5.147797794
"234632_x_at",3.82752632
"234633_at",4.143151437
"234634_at",4.714513535
"234635_at",5.366908836
"234636_at",4.917862342
"234637_at",5.919028028
"234638_at",5.590349338
"234639_x_at",4.805535691
"234640_x_at",6.417038891
"234641_at",3.672578098
"234642_at",5.602411452
"234643_x_at",5.52226852
"234644_x_at",6.788767295
"234645_at",8.160014924
"234646_at",4.596554252
"234647_at",7.039196277
"234648_s_at",5.777229246
"234649_at",7.51161232
"234650_at",7.339592355
"234651_at",4.380616873
"234652_at",3.949433316
"234653_at",5.297843451
"234654_at",6.351624019
"234655_at",3.503745387
"234656_x_at",3.267279198
"234657_at",5.786132169
"234658_at",3.986329342
"234659_at",4.529550292
"234660_s_at",7.743501755
"234661_at",6.811711932
"234662_at",3.253793567
"234663_at",5.964587394
"234664_at",5.216267186
"234665_x_at",7.52413752
"234666_at",4.378453649
"234667_at",4.439349258
"234668_at",6.254579609
"234669_x_at",5.963240833
"234670_at",4.657425194
"234671_at",4.02372447
"234672_s_at",9.413317916
"234673_at",3.523796382
"234674_at",6.332787758
"234675_x_at",11.2735922
"234676_s_at",4.145631004
"234677_at",7.382249659
"234678_at",4.061906951
"234679_at",3.497495328
"234680_at",6.490078086
"234681_s_at",5.256982126
"234682_at",4.824909517
"234683_at",5.652457616
"234684_s_at",3.831586645
"234685_x_at",5.065228471
"234686_at",3.547743138
"234687_x_at",7.815899667
"234688_x_at",7.204744945
"234689_at",5.006484098
"234690_at",4.635794991
"234691_at",3.822394871
"234692_at",3.498954818
"234693_at",5.242472543
"234694_at",5.263846772
"234695_x_at",7.071505875
"234696_at",6.360639116
"234697_x_at",5.490397124
"234698_at",6.397733261
"234699_at",3.86914342
"234700_s_at",3.756974136
"234701_at",8.513573154
"234702_x_at",3.412176017
"234703_at",3.81572415
"234704_at",5.87029826
"234705_at",4.991650962
"234706_x_at",2.906228509
"234707_x_at",6.700946345
"234708_at",5.707476869
"234709_at",4.431407198
"234710_s_at",7.717690908
"234711_s_at",4.874722795
"234712_at",5.68891291
"234713_x_at",5.726966564
"234714_x_at",5.89988594
"234715_at",4.652595743
"234716_at",6.093027351
"234717_at",4.943036348
"234718_at",6.09223001
"234719_at",4.709785004
"234720_s_at",6.160075898
"234721_s_at",5.793842854
"234722_x_at",5.811771768
"234723_x_at",10.56988407
"234724_x_at",6.51421364
"234725_s_at",8.956989293
"234726_s_at",7.554238742
"234727_at",4.375921199
"234728_s_at",4.89520277
"234729_at",6.439242818
"234730_s_at",5.314500897
"234731_at",8.966508542
"234732_s_at",5.423674762
"234733_s_at",6.713505455
"234734_s_at",9.127438127
"234735_s_at",8.060534678
"234736_at",5.767840596
"234737_at",5.787254673
"234738_s_at",7.07171241
"234739_at",3.600121887
"234740_at",3.956712551
"234741_at",3.828590368
"234742_at",4.361415818
"234743_at",5.139464641
"234744_x_at",5.317898094
"234745_at",4.223495265
"234746_at",7.081583726
"234747_at",5.885297107
"234748_x_at",4.638940151
"234749_s_at",5.220686237
"234750_at",5.268566212
"234751_s_at",6.246047347
"234752_x_at",2.988525595
"234753_x_at",7.25202441
"234754_at",4.754565035
"234755_x_at",3.084553931
"234756_at",3.545107429
"234757_at",5.676790943
"234758_at",5.621997363
"234759_at",5.966173092
"234760_at",4.504126077
"234761_at",7.17249613
"234762_x_at",10.85816512
"234763_at",5.862233776
"234764_x_at",10.07333896
"234765_at",5.190417436
"234766_at",4.819272666
"234767_at",3.672803873
"234768_at",6.160266753
"234769_at",6.310162882
"234770_at",5.293391161
"234771_at",5.659536261
"234772_s_at",4.180804986
"234773_x_at",5.704202623
"234774_at",6.108980955
"234775_at",5.068963217
"234776_at",3.350037361
"234777_at",5.178214781
"234778_at",4.251756245
"234779_at",3.149407335
"234780_at",4.269137647
"234781_at",5.96892388
"234782_at",5.040987293
"234783_at",3.764081505
"234784_at",5.095972222
"234785_at",5.044567429
"234786_at",5.033679682
"234787_at",5.905438604
"234788_x_at",8.966346669
"234789_at",4.074354468
"234790_at",5.190417436
"234791_at",5.365725593
"234792_x_at",6.823744344
"234793_at",3.606658499
"234794_at",3.697081799
"234795_at",6.399904077
"234796_at",5.692279033
"234797_at",7.176097436
"234798_x_at",3.430041385
"234799_at",5.874483411
"234800_at",4.137041136
"234801_s_at",7.888589433
"234802_at",4.378662449
"234803_at",3.887390911
"234804_at",3.904712059
"234805_at",3.782863421
"234806_at",3.868042314
"234807_x_at",7.701146674
"234808_x_at",3.324660695
"234809_at",4.430325766
"234810_at",4.189465027
"234811_at",5.934507876
"234812_at",3.851422794
"234813_at",6.677274458
"234814_at",5.66425028
"234815_at",3.78487125
"234816_at",7.080113226
"234817_at",4.642678825
"234818_at",5.255785352
"234819_at",5.433131687
"234820_at",6.037273625
"234821_at",3.894028502
"234822_at",5.225629802
"234823_at",3.907570474
"234824_at",4.547616298
"234825_at",4.27587692
"234826_at",4.266636628
"234827_at",3.858260564
"234828_at",6.821137065
"234829_at",4.709173451
"234830_at",3.560780343
"234831_at",4.554636786
"234832_at",6.425490989
"234833_at",3.076880365
"234834_at",5.892904064
"234835_at",5.363224375
"234836_at",5.695554936
"234837_at",5.488871941
"234838_at",6.238044951
"234839_at",4.31222697
"234840_s_at",4.623673589
"234841_x_at",7.267873506
"234842_at",6.10477597
"234843_s_at",4.251657366
"234844_at",3.56699445
"234845_at",5.733281327
"234846_at",6.828004192
"234847_at",3.768320277
"234848_at",4.568629521
"234849_at",3.533287485
"234850_at",5.033448893
"234851_at",6.554651139
"234852_at",4.027377911
"234853_s_at",5.51119069
"234854_at",3.901290588
"234855_at",4.673562863
"234856_at",4.626955667
"234857_at",6.063385433
"234858_at",6.670730897
"234859_at",5.164012718
"234860_at",6.274206589
"234861_at",3.560484057
"234862_at",5.153333591
"234863_x_at",7.349489761
"234864_s_at",5.580822806
"234865_at",4.079140871
"234866_s_at",3.538011707
"234867_at",4.825121885
"234868_s_at",3.98299009
"234869_at",5.758000773
"234870_at",5.768269258
"234871_at",4.258862475
"234872_at",3.698816687
"234873_x_at",13.29908955
"234874_at",4.441689231
"234875_at",8.105986878
"234876_at",5.27645641
"234877_x_at",7.614038474
"234878_at",4.438382197
"234879_at",5.62614755
"234880_x_at",7.337879669
"234881_at",6.653127959
"234882_at",6.885388621
"234883_x_at",6.650720657
"234884_x_at",9.714050739
"234885_at",7.09725214
"234886_at",5.265765908
"234887_at",5.243447476
"234888_at",6.357033681
"234889_at",3.652450145
"234890_at",6.394791644
"234891_at",6.358583914
"234892_at",4.132680865
"234893_s_at",4.965067421
"234894_at",5.478786729
"234895_at",6.306744146
"234896_at",4.35733445
"234897_s_at",5.545296368
"234898_at",5.237645055
"234899_at",4.494454549
"234900_at",4.40308965
"234901_at",4.542197515
"234902_s_at",4.836865832
"234903_at",4.443627742
"234904_x_at",3.410433135
"234905_at",5.12647221
"234906_at",6.480241881
"234907_x_at",3.497459854
"234908_s_at",5.988194216
"234909_at",6.529715247
"234910_at",6.1322022
"234911_at",5.885297107
"234912_at",6.43355717
"234913_at",4.415814773
"234914_at",6.242384777
"234915_s_at",7.463977795
"234916_at",6.383272977
"234917_at",6.101497334
"234918_at",6.959139829
"234919_s_at",5.484049323
"234920_at",4.059637512
"234921_at",5.083262271
"234922_s_at",6.917786653
"234923_at",7.580583301
"234924_s_at",6.762388637
"234925_at",4.836865832
"234926_s_at",10.32400974
"234927_s_at",6.758497136
"234928_x_at",6.393079339
"234929_s_at",8.161021184
"234930_at",4.088262475
"234931_at",5.565941118
"234932_s_at",5.320056406
"234933_at",5.621182899
"234934_at",5.690240416
"234935_at",5.772978321
"234936_s_at",8.592311254
"234937_x_at",6.214661872
"234938_at",6.441160345
"234939_s_at",4.425671543
"234940_s_at",4.55898024
"234941_s_at",7.129603185
"234942_s_at",8.789259127
"234943_at",5.940372407
"234944_s_at",4.688817091
"234945_at",3.620657071
"234946_at",6.037024399
"234947_s_at",9.001122151
"234948_at",6.3409477
"234949_at",7.632675889
"234950_s_at",8.948798887
"234951_s_at",5.398009882
"234952_s_at",7.665975919
"234953_x_at",6.805598006
"234954_at",8.051167371
"234955_at",6.687484374
"234956_at",6.93303338
"234957_at",4.167056828
"234958_at",5.420443698
"234959_at",4.489436164
"234960_at",6.057292546
"234961_at",3.835832727
"234962_at",5.753844116
"234963_s_at",6.703775409
"234964_at",5.193331761
"234965_at",5.825734955
